#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.250 p_mantle =      0.250  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.870  3.01  pyr-mg70
#  core    0.130  1.80  c
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.08  mixture of  2 materials and vacuum
#----------------------------------------------------------------------------
# Command: ./optool pyr-mg70 0.87 c 0.13 -p 0.25
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   8.709913E-01   2.388048E+02   3.216730E+02   8.240721E-01
   9.072835E-01   2.325415E+02   3.174502E+02   8.231235E-01
   9.450879E-01   2.268170E+02   3.129908E+02   8.222720E-01
   9.844676E-01   2.212334E+02   3.085106E+02   8.213323E-01
   1.025488E+00   2.157043E+02   3.042502E+02   8.202162E-01
   1.068218E+00   2.102598E+02   3.001528E+02   8.192271E-01
   1.112728E+00   2.050423E+02   2.960412E+02   8.182165E-01
   1.159093E+00   1.999182E+02   2.920762E+02   8.170055E-01
   1.207389E+00   1.948709E+02   2.879538E+02   8.159078E-01
   1.257699E+00   1.896212E+02   2.832973E+02   8.155690E-01
   1.310104E+00   1.845341E+02   2.789838E+02   8.149368E-01
   1.364693E+00   1.798443E+02   2.757927E+02   8.131824E-01
   1.421557E+00   1.753302E+02   2.716755E+02   8.122302E-01
   1.480790E+00   1.708291E+02   2.664017E+02   8.125422E-01
   1.542491E+00   1.667293E+02   2.621198E+02   8.118580E-01
   1.606763E+00   1.627274E+02   2.581928E+02   8.107188E-01
   1.673713E+00   1.585154E+02   2.538530E+02   8.102603E-01
   1.743453E+00   1.544249E+02   2.495796E+02   8.099803E-01
   1.816098E+00   1.506799E+02   2.450603E+02   8.097007E-01
   1.891771E+00   1.470743E+02   2.405226E+02   8.093134E-01
   1.970597E+00   1.434999E+02   2.369115E+02   8.083715E-01
   2.052707E+00   1.398460E+02   2.329456E+02   8.080018E-01
   2.138239E+00   1.362878E+02   2.285764E+02   8.078682E-01
