689.6551724137931	nan
687.9353340785965	nan
686.219784617054	0.0018735103916532325
684.5085133337196	0.0014206674793444136
682.8015095598201	0.0009792114861087095
681.0987626531871	0.0005851061508238345
679.4002619981918	0.0002455613580843151
677.7059970056775	-6.0121072308764664e-05
676.0159571128953	-0.00034428219582447367
674.3301317834367	-0.0003039072944854837
672.6485105071688	-8.736871005730433e-05
670.9710828001683	0.0007115456993031666
669.2978382046567	0.0023375410233861063
667.6287662889343	0.005055526428305531
665.9638566473161	0.009080291484119027
664.303098900066	0.015069019003566267
662.6464826933326	0.023183416742445728
660.9939976990848	0.03168820765980622
659.3456336150473	0.04151248615819005
657.7013801646357	0.04921365185791082
656.0612270968935	0.05333644943504548
654.4251641864274	0.05430819842818376
652.7931812333441	0.05304596633586165
651.165268063186	0.050079206904330764
649.541414526869	0.045978557794550644
647.9216105006174	0.041099463496069064
646.3058458859026	0.035896784507308245
644.6941106093791	0.031468985186203356
643.0863946228221	0.026575216995216824
641.4826879030645	0.02220977283723083
639.8829804519346	0.018968439439745705
638.2872622961941	0.01612676195834827
636.6955234874755	0.01315941330406462
635.1077541022198	0.010718582650917415
633.5239442416158	0.008941802811383385
631.9440840315369	0.00748103116511172
630.3681636224809	0.005588070330153967
628.7961731895072	0.004550154479143843
627.2281029321766	0.003582804525722893
625.6639430744904	0.002612588104702763
624.1036838648284	0.0018715998771447115
622.5473155758887	0.0012783229572091725
620.9948285046271	0.0008559800856722798
619.4462129721967	0.00037930977771548705
617.9014593238868	0.00015735720171458894
616.3605579290642	1.705763469242912e-05
614.8234991811114	-8.73012041295353e-05
613.290273497368	-0.00015553801519315597
