11.67328	25.035851	0.20013
11.69125	25.012712	nan
11.70925	25.422085	0.232397
11.72728	25.664291	0.157105
11.72728	25.150705	0.255876
11.73631	25.09729	0.150179
11.74534	25.385359	nan
11.76342	25.269018	0.125638
11.77247	25.655886	0.119197
11.78153	25.265591	0.116695
11.7906	25.184666	0.11265
11.80875	25.605042	nan
11.81784	25.689121	0.102636
11.82693	25.556864	0.103638
11.83604	25.505465	0.102248
11.83604	25.646788	0.276461
11.84514	25.841814	0.100429
11.84514	25.794279	0.298976
11.85426	26.345665	0.102593
11.85426	26.820993	0.32083
11.86338	26.978529	0.324334
11.86338	25.566433	0.105201
11.87251	27.107868	0.337258
11.87251	25.773077	0.108319
11.88165	26.50185	nan
11.88165	25.952269	0.108005
11.89079	26.570898	0.109707
11.89079	25.684153	nan
11.89994	25.531391	0.740322
11.89994	26.137959	0.114561
11.9091	26.226625	nan
11.91826	26.200783	nan
11.91826	25.059807	0.489341
11.92743	26.716175	0.121974
11.92743	25.720646	1.310126
11.93661	25.470219	0.817304
11.93661	26.926958	0.127762
11.9458	26.41456	0.133873
11.95499	26.76313	0.134966
11.96419	26.782644	0.132562
11.9734	27.386606	0.132176
11.98261	26.364723	0.131404
11.99183	27.098186	0.129173
12.00106	26.90943	0.122516
12.01029	27.994936	0.122168
12.01954	27.135658	0.122107
12.02879	27.573101	0.121309
12.03804	27.363295	0.116086
12.04731	28.176254	0.114556
12.05658	27.796488	0.116194
12.06585	28.363743	0.118702
12.07514	27.87277	0.113701
12.08443	28.558992	0.111912
12.09373	28.29529	0.112649
12.10304	28.505369	0.116295
12.11235	28.183174	0.114305
12.12167	28.706511	0.11228
12.131	28.61363	0.112614
12.14034	28.737869	0.116655
12.14968	28.785084	0.118387
12.15903	28.994013	nan
12.16838	29.082172	nan
12.17775	29.534939	0.121173
12.18712	29.112059	0.122903
12.1965	29.178114	0.121762
12.20588	29.364508	0.12127
12.21528	29.591784	0.124715
12.22468	29.169317	0.128124
12.23408	29.494019	0.130387
12.2435	29.688599	0.129385
12.25292	30.03331	0.132413
12.26235	29.828352	0.137737
12.27178	30.242785	0.14268
12.28123	30.212524	0.142022
12.29068	30.683895	0.144047
12.30014	30.071136	nan
12.3096	30.219139	nan
12.31907	29.372107	nan
12.32855	30.066051	nan
12.32855	29.871428	0.207632
12.33804	30.214685	0.161932
12.33804	29.511396	0.203495
12.34754	30.612669	0.171301
12.34754	31.050575	0.193788
12.35704	30.407227	0.174756
12.35704	30.387459	0.182277
12.36655	31.662386	0.178529
12.36655	31.368435	0.177066
12.37606	31.629181	0.185874
12.37606	30.63553	0.160415
12.38559	31.117952	0.145815
12.38559	31.602892	0.198055
12.39512	31.083355	0.139031
12.39512	30.266289	0.199386
12.40466	31.468296	0.137612
12.40466	30.708527	0.204314
12.4142	30.802568	0.133021
12.4142	30.818184	0.212903
12.42375	30.717611	0.127313
12.42375	31.017311	0.220681
12.43331	31.345402	0.124998
12.43331	30.837597	0.237475
12.44288	31.167753	0.246406
12.44288	31.533798	0.127502
12.45246	31.493624	0.132962
12.45246	31.044111	0.242202
12.46204	30.457176	0.133978
12.46204	31.130005	0.254918
12.47163	30.974356	0.134413
12.47163	31.932432	0.284526
12.48123	31.354235	0.30498
12.48123	30.995888	0.137033
12.49083	31.8468	0.310599
12.49083	31.9554	0.147478
12.50044	30.184113	0.296578
12.50044	30.558378	0.152887
12.51006	32.085606	0.318389
12.51006	31.650246	0.158008
12.51969	31.28705	0.156218
12.51969	30.679062	0.325787
12.52932	32.457829	0.158592
12.52932	30.828991	0.326422
12.53897	31.190094	0.156917
12.53897	30.896408	0.327649
12.54862	31.826694	nan
12.54862	31.809263	0.323175
12.55827	31.360254	nan
12.55827	31.053596	0.331946
12.56794	31.263582	0.343006
12.56794	32.614914	0.133126
12.57761	31.836067	0.129014
12.57761	31.783779	0.357696
12.58729	32.006641	0.125923
12.58729	31.776045	0.343703
12.59697	32.456909	0.366356
12.59697	31.510674	0.118714
12.60667	31.174337	nan
12.60667	32.040043	0.113119
12.61637	30.049215	nan
12.61637	31.995398	nan
12.62608	30.763496	0.397388
12.62608	32.182175	nan
12.63579	31.828304	0.109841
12.63579	31.567575	0.425844
12.64552	31.951399	0.10654
12.64552	31.579065	0.45972
12.65525	32.130272	0.103965
12.65525	37.585125	0.609748
12.66498	32.122272	0.104312
12.66498	38.448223	0.647967
12.67473	33.346867	0.651458
12.67473	31.81769	0.105719
12.68448	33.514004	1.223251
12.68448	31.577669	0.105763
12.69425	38.341755	1.105383
12.69425	32.030025	0.105185
12.70401	32.179474	0.105242
12.71379	32.549103	0.108922
12.72357	32.176258	nan
12.73336	32.489616	nan
