4.90824	0.18303	0.03661
4.91907	-0.0521	0.01042
4.94564	-0.09368	0.01874
4.94564	0.06453	0.01291
4.97211	-0.0168	0.00336
4.98903	0.02769	0.00554
5.01743	0.00558	0.00112
5.04992	-0.04983	0.00997
5.07917	0.00512	0.00102
5.1066	-0.00359	0.000718674
5.13642	-0.02206	0.00441
5.16642	0.01423	0.00285
5.19659	0.00184	0.000368845
5.22694	-0.00446	0.000891274
5.25747	0.01358	0.00272
5.28817	0.0012	0.000239395
5.31905	-0.01119	0.00224
5.34778	-0.01626	0.00325
5.38136	-0.01162	0.00232
5.41279	-0.03618	0.00724
5.4444	-0.03639	0.00728
5.4762	-0.03661	0.00732
5.50818	-0.28022	0.05604
5.50818	-0.06725	0.01345
5.54035	-0.03704	0.00741
5.5727	-0.02508	0.00502
5.60525	0.02338	0.00468
5.63798	0.05359	0.01072
5.67091	0.1629	0.03258
5.69988	0.36757	0.07351
5.72483	0.57835	0.11567
5.74152	0.80135	0.16027
5.75826	1.03247	0.20649
5.77505	1.28184	0.25637
5.78767	1.55557	0.31111
5.79611	1.73806	0.34761
5.80878	1.95704	0.39141
5.83845	2.08463	0.41693
5.87255	2.17569	0.43514
5.90426	2.33613	0.46723
5.94134	2.32129	0.46426
5.97604	2.36976	0.47395
6.01386	2.3533	0.47066
6.04516	2.28658	0.45732
6.08135	2.22916	0.44583
6.11242	2.18232	0.43646
6.11538	2.0606	0.41212
6.15259	2.09486	0.41897
6.18552	2.00745	0.40149
6.22466	1.93622	0.38724
6.26102	1.88733	0.37747
6.29758	1.83843	0.36769
6.33436	1.73477	0.34695
6.35437	1.61296	0.32259
6.38993	1.53365	0.30673
6.42444	1.45191	0.29038
6.46478	1.37501	0.275
6.4997	1.30545	0.26109
6.54052	1.30156	0.26031
6.57552	1.39264	0.27853
6.62002	1.52869	0.30574
6.63401	1.68438	0.33688
6.65578	1.90332	0.38066
6.69465	2.03697	0.40739
6.73375	2.18887	0.43777
6.77603	2.31642	0.46328
6.81263	2.37707	0.47541
6.85341	2.35008	0.47002
6.89243	2.2306	0.44612
6.90415	1.88573	0.37715
6.91421	2.10473	0.42095
6.9529	2.02948	0.4059
6.9935	1.93799	0.3876
7.03435	1.80999	0.362
7.07543	1.68808	0.33762
7.11675	1.57225	0.31445
7.15831	1.51119	0.30224
7.20012	1.51706	0.30341
7.24217	1.49859	0.29972
7.28446	1.40101	0.2802
7.327	1.28519	0.25704
7.36979	1.29106	0.25821
7.41283	1.25433	0.25087
7.45613	1.16893	0.23379
7.49967	1.1322	0.22644
7.54347	1.16241	0.23248
7.58752	1.17437	0.23487
7.62628	1.28168	0.25634
7.66524	1.52691	0.30538
7.7044	1.40299	0.2806
7.72686	1.20006	0.24001
7.76633	1.07614	0.21523
7.81169	1.02725	0.20545
7.85731	1.02095	0.20419
7.9032	1.0329	0.20658
7.94935	1.0692	0.21384
7.99578	1.12374	0.22475
8.04247	1.19046	0.23809
8.08944	1.26326	0.25265
8.13668	1.36649	0.2733
8.1842	1.4758	0.29516
8.232	1.57903	0.31581
8.28008	1.67617	0.33523
8.32843	1.7794	0.35588
8.37707	1.90696	0.38139
8.42599	2.02845	0.40569
8.4752	2.18644	0.43729
8.5247	2.36268	0.47254
8.57448	2.57543	0.51509
8.61828	2.76996	0.55399
8.66231	2.9584	0.59168
8.70656	3.12656	0.62531
8.75103	3.33528	0.66706
8.76591	3.50763	0.70153
8.81496	3.64534	0.72907
8.83423	3.83998	0.768
8.85354	3.98593	0.79719
8.90525	4.10133	0.82027
8.95726	4.1863	0.83726
9.00957	4.32604	0.86521
9.06087	4.37937	0.87587
9.11511	4.45339	0.89068
9.17235	4.50548	0.9011
9.22323	4.55883	0.91177
9.27574	4.52779	0.90556
9.31634	4.39781	0.87956
9.32992	4.58639	0.91728
9.3885	4.65066	0.93013
9.43921	4.72997	0.94599
9.48348	4.8909	0.97818
9.53688	4.88721	0.97744
9.55395	5.11246	1.02249
9.58925	5.19994	1.03999
9.61815	5.39455	1.07891
9.6476	5.22406	1.04481
9.649	5.55994	1.11199
9.66869	5.39435	1.07887
9.68982	5.7837	1.15674
9.69688	5.96216	1.19243
9.70394	5.6011	1.12022
9.74499	5.72508	1.14502
9.77625	5.54971	1.10994
9.81619	5.36458	1.07292
9.84624	5.13811	1.02762
9.87639	4.93598	0.9872
9.90615	4.71195	0.94239
9.93985	4.49277	0.89855
9.99063	4.31409	0.86282
10.0329	4.14194	0.82839
10.09296	3.99933	0.79987
10.1519	3.93218	0.78644
10.21119	3.89546	0.77909
10.27083	3.84656	0.76931
10.33081	3.79767	0.75953
10.39114	3.78528	0.75706
10.45183	3.78507	0.75701
10.51287	3.78485	0.75697
10.57426	3.78464	0.75693
10.63602	3.79051	0.7581
10.69813	3.80246	0.76049
10.76061	3.85092	0.77018
10.82345	3.91155	0.78231
10.88666	3.94785	0.78957
10.95024	3.97806	0.79561
11.01419	3.98393	0.79679
11.07852	4.01413	0.80283
11.14322	4.02609	0.80522
11.20829	4.02587	0.80517
11.27375	4.02566	0.80513
11.33959	4.03761	0.80752
11.40582	4.03739	0.80748
11.47243	4.01284	0.80257
11.53943	4.00654	0.80131
11.60682	3.99415	0.79883
11.66894	4.02032	0.80406
11.74279	3.98155	0.79631
11.81136	3.96308	0.79262
11.88034	3.94461	0.78892
11.94973	3.92006	0.78401
11.98166	3.78001	0.756
12.02243	3.88535	0.77707
12.08971	3.85878	0.77176
12.16031	3.84639	0.76928
12.23133	3.7975	0.7595
12.30276	3.73643	0.74729
12.37461	3.67537	0.73507
12.44688	3.60822	0.72164
12.51957	3.56541	0.71308
12.59269	3.50435	0.70087
12.66623	3.45545	0.69109
12.7402	3.35179	0.67036
12.81274	3.2956	0.65912
12.88945	3.26009	0.65202
12.96472	3.21119	0.64224
13.04044	3.14405	0.62881
13.11659	3.0769	0.61538
13.1932	3.02192	0.60438
13.27025	2.97911	0.59582
13.34775	2.92413	0.58483
13.4257	2.87523	0.57505
13.50411	2.80808	0.56162
13.58297	2.7531	0.55062
13.6623	2.72246	0.54449
13.74209	2.6614	0.53228
13.82234	2.64902	0.5298
13.90307	2.58187	0.51637
13.98426	2.54514	0.50903
14.06593	2.49016	0.49803
14.14808	2.43518	0.48704
14.2307	2.40454	0.48091
14.31381	2.36173	0.47235
14.39741	2.31892	0.46378
14.48149	2.27003	0.45401
14.56606	2.22113	0.44423
14.65113	2.17224	0.43445
14.72597	2.25521	0.45104
14.76891	2.50661	0.50132
14.81197	2.7499	0.54998
14.85516	2.96884	0.59377
14.8768	3.17973	0.63595
14.90932	3.43116	0.68623
14.92742	3.66639	0.73328
14.94917	3.88539	0.77708
14.97458	4.29504	0.85901
14.97458	4.1125	0.8225
15.00732	4.5201	0.90402
15.06934	4.74103	0.94821
15.10962	4.42046	0.88409
15.17207	4.29456	0.85891
15.20523	4.50947	0.90189
15.22739	4.30659	0.86132
15.24957	4.05706	0.81141
15.30294	3.75634	0.75127
15.38335	3.5882	0.71764
15.42821	3.39338	0.67868
15.47319	3.19856	0.63971
15.51831	2.97534	0.59507
15.57489	2.77237	0.55447
15.63168	2.56941	0.51388
15.71153	2.35828	0.47166
15.80329	2.19377	0.43875
15.89558	2.09012	0.41802
15.98841	2.02905	0.40581
16.08178	1.99841	0.39968
16.1757	1.9556	0.39112
16.27017	1.94322	0.38864
16.36519	1.91866	0.38373
16.46077	1.88802	0.3776
16.5569	1.86955	0.37391
16.65359	1.83891	0.36778
16.75085	1.82044	0.36409
16.84868	1.7898	0.35796
16.94708	1.77133	0.35427
17.04605	1.77112	0.35422
17.1456	1.7709	0.35418
17.24573	1.75243	0.35049
17.34645	1.74613	0.34923
17.44775	1.72157	0.34431
17.54965	1.7031	0.34062
17.65214	1.69072	0.33814
17.75523	1.66616	0.33323
17.86673	1.65741	0.33148
17.93709	1.55017	0.31003
17.96758	1.64747	0.32949
18.06813	1.62901	0.3258
18.17365	1.62271	0.32454
18.27978	1.60424	0.32085
18.38654	1.5736	0.31472
18.49392	1.57338	0.31468
18.60193	1.57316	0.31463
18.71056	1.53035	0.30607
18.81983	1.5058	0.30116
18.92974	1.47516	0.29503
19.0403	1.48711	0.29742
19.15149	1.47473	0.29495
19.26334	1.47451	0.2949
19.37584	1.4317	0.28634
19.489	1.40715	0.28143
19.60281	1.37651	0.2753
19.7173	1.33978	0.26796
19.83245	1.29089	0.25818
19.94827	1.25416	0.25083
20.06477	1.21135	0.24227
20.18195	1.21114	0.24223
20.29982	1.22918	0.24584
20.41837	1.22896	0.24579
20.53762	1.18615	0.23723
20.65756	1.18593	0.23719
20.7782	1.15529	0.23106
20.89955	1.11857	0.22371
21.0216	1.08185	0.21637
