11.15494	0.00709	0.000709
11.15889	0.007	0.0007000000000000001
11.16283	0.00688	0.000688
11.16678	0.00683	0.000683
11.17072	0.00682	0.000682
11.17466	0.00692	0.000692
11.17861	0.007	0.0007000000000000001
11.18255	0.00708	0.0007080000000000001
11.1865	0.00727	0.0007270000000000001
11.19044	0.00713	0.0007130000000000001
11.19438	0.007	0.0007000000000000001
11.19833	0.00691	0.0006910000000000001
11.20227	0.00678	0.000678
11.20622	0.00687	0.0006870000000000001
11.21016	0.00701	0.000701
11.2141	0.00705	0.000705
11.21805	0.00711	0.000711
11.22199	0.00719	0.000719
11.22594	0.00718	0.000718
11.22988	0.00713	0.0007130000000000001
11.23382	0.00693	0.000693
11.23777	0.007	0.0007000000000000001
11.24171	0.0069	0.0006900000000000001
11.24566	0.00698	0.000698
11.2496	0.00707	0.0007070000000000001
11.25354	0.00721	0.0007210000000000001
11.25749	0.00725	0.0007250000000000001
11.26143	0.00734	0.0007340000000000001
11.26538	0.0073	0.0007300000000000001
11.26932	0.00721	0.0007210000000000001
11.27326	0.00705	0.000705
11.27721	0.007	0.0007000000000000001
11.28115	0.00708	0.0007080000000000001
11.2851	0.00703	0.0007030000000000001
11.28904	0.00717	0.0007170000000000001
11.29298	0.00735	0.000735
11.29693	0.00728	0.000728
11.30087	0.00732	0.000732
11.30482	0.00731	0.000731
11.30876	0.00716	0.0007160000000000001
11.3127	0.00716	0.0007160000000000001
11.31665	0.00699	0.000699
11.32059	0.00696	0.000696
11.32454	0.00724	0.000724
11.32848	0.00746	0.000746
11.33242	0.00747	0.000747
11.33637	0.00751	0.000751
11.34031	0.00744	0.0007440000000000001
11.34426	0.00731	0.000731
11.3482	0.00721	0.0007210000000000001
11.35214	0.00715	0.000715
11.35609	0.00714	0.000714
11.36003	0.00726	0.0007260000000000001
11.36398	0.00726	0.0007260000000000001
11.36792	0.00741	0.000741
11.37186	0.00754	0.000754
11.37581	0.00759	0.0007590000000000001
11.37975	0.00754	0.000754
11.3837	0.00747	0.000747
11.38764	0.00736	0.0007360000000000001
11.39158	0.00726	0.0007260000000000001
11.39553	0.0072	0.00072
11.39947	0.00735	0.000735
11.40342	0.00736	0.0007360000000000001
11.40736	0.00752	0.0007520000000000001
11.4113	0.0077	0.0007700000000000001
11.41525	0.00775	0.0007750000000000001
11.41919	0.00766	0.0007660000000000001
11.42314	0.00759	0.0007590000000000001
11.42708	0.00762	0.0007620000000000001
11.43102	0.00745	0.000745
11.43497	0.00754	0.000754
11.43891	0.00748	0.000748
11.44286	0.00739	0.0007390000000000001
11.4468	0.00758	0.000758
11.45074	0.00772	0.0007720000000000001
11.45469	0.00784	0.000784
11.45863	0.00782	0.0007820000000000001
11.46258	0.00783	0.0007830000000000001
11.46652	0.00783	0.0007830000000000001
11.47046	0.00786	0.0007860000000000001
11.47441	0.00783	0.0007830000000000001
11.47835	0.0077	0.0007700000000000001
11.4823	0.00784	0.000784
11.48624	0.00784	0.000784
11.49018	0.00795	0.0007950000000000001
11.49413	0.00796	0.000796
11.49807	0.00797	0.000797
11.50202	0.008	0.0008
11.50596	0.0079	0.0007900000000000001
11.5099	0.00781	0.000781
11.51385	0.00786	0.0007860000000000001
11.51779	0.00797	0.000797
11.52174	0.00816	0.0008160000000000001
11.52568	0.00804	0.000804
11.52962	0.00797	0.000797
11.53357	0.00785	0.000785
11.53751	0.00789	0.000789
11.54146	0.00783	0.0007830000000000001
11.5454	0.00788	0.0007880000000000001
11.54934	0.00796	0.000796
11.55329	0.00791	0.000791
11.55723	0.00818	0.000818
11.56118	0.00786	0.0007860000000000001
11.56512	0.00799	0.0007990000000000001
11.56906	0.00821	0.0008210000000000001
11.57301	0.0083	0.00083
11.57695	0.00807	0.0008070000000000001
11.5809	0.00806	0.000806
11.58484	0.00808	0.0008080000000000001
11.58878	0.00803	0.0008030000000000001
11.59273	0.00812	0.0008120000000000001
11.59667	0.00812	0.0008120000000000001
11.60062	0.00833	0.0008330000000000001
11.60456	0.00827	0.000827
11.6085	0.00849	0.0008489999999999999
11.61245	0.00863	0.000863
11.61639	0.00858	0.0008580000000000001
11.62034	0.00858	0.0008580000000000001
11.62428	0.00855	0.0008550000000000001
11.62822	0.00845	0.0008449999999999999
11.63217	0.00821	0.0008210000000000001
11.63611	0.00849	0.0008489999999999999
11.64006	0.00885	0.000885
11.644	0.00843	0.000843
11.64794	0.00855	0.0008550000000000001
11.65189	0.00892	0.0008920000000000001
11.65583	0.00867	0.0008670000000000001
11.65978	0.00845	0.0008449999999999999
11.66372	0.00814	0.000814
11.66766	0.00886	0.0008860000000000001
11.67161	0.00871	0.0008710000000000001
11.67555	0.00926	0.000926
11.6795	0.00906	0.0009060000000000001
11.68344	0.00875	0.0008750000000000001
11.68738	0.00896	0.000896
11.69133	0.00872	0.000872
11.69527	0.00854	0.0008540000000000002
11.69922	0.00826	0.000826
11.70316	0.0088	0.0008800000000000001
11.7071	0.00886	0.0008860000000000001
11.71105	0.00882	0.000882
11.71499	0.0089	0.0008900000000000001
11.71894	0.0089	0.0008900000000000001
11.72288	0.00894	0.000894
11.72682	0.00888	0.0008880000000000001
11.73077	0.00889	0.000889
11.73471	0.00888	0.0008880000000000001
11.73866	0.00894	0.000894
11.7426	0.00896	0.000896
11.74654	0.00902	0.000902
11.75049	0.00894	0.000894
11.75443	0.00897	0.0008970000000000001
11.75838	0.00907	0.000907
11.76232	0.00907	0.000907
11.76626	0.00914	0.0009140000000000001
11.77021	0.00903	0.000903
11.77415	0.00903	0.000903
11.7781	0.00905	0.0009050000000000001
11.78204	0.00905	0.0009050000000000001
11.78598	0.00907	0.000907
11.78993	0.00912	0.000912
11.79387	0.00909	0.0009090000000000001
11.79782	0.00918	0.0009180000000000001
11.80176	0.00924	0.000924
11.8057	0.00926	0.000926
11.80965	0.00931	0.0009310000000000001
11.81359	0.0093	0.0009299999999999999
11.81754	0.00929	0.000929
11.82148	0.00927	0.0009270000000000001
11.82542	0.0093	0.0009299999999999999
11.82937	0.00929	0.000929
11.83331	0.00938	0.000938
11.83726	0.00934	0.0009339999999999999
11.8412	0.00936	0.0009360000000000001
11.84514	0.00945	0.0009450000000000001
11.84909	0.00942	0.000942
11.85303	0.00949	0.0009490000000000001
11.85698	0.00949	0.0009490000000000001
11.86092	0.00948	0.0009480000000000001
11.86486	0.00942	0.000942
11.86881	0.0094	0.0009400000000000001
11.87275	0.00947	0.0009469999999999999
11.8767	0.00941	0.000941
11.88064	0.00943	0.0009429999999999999
11.88458	0.00956	0.0009560000000000001
11.88853	0.00965	0.0009650000000000001
11.89247	0.00964	0.000964
11.89642	0.0097	0.00097
11.90036	0.00977	0.000977
11.9043	0.00976	0.000976
11.90825	0.00975	0.0009750000000000001
11.91219	0.00976	0.000976
11.91614	0.00983	0.0009830000000000001
11.92008	0.00973	0.0009730000000000001
11.92402	0.00994	0.0009939999999999999
11.92797	0.01012	0.001012
11.93191	0.01015	0.001015
11.93586	0.00996	0.0009960000000000001
11.9398	0.01007	0.001007
11.94374	0.01005	0.001005
11.94769	0.01001	0.001001
11.95163	0.01023	0.001023
11.95558	0.01024	0.0010240000000000002
11.95952	0.01027	0.001027
11.96346	0.01018	0.001018
11.96741	0.0103	0.00103
11.97135	0.01037	0.0010370000000000002
11.9753	0.01042	0.0010420000000000002
11.97924	0.01033	0.001033
11.98318	0.01037	0.0010370000000000002
11.98713	0.01044	0.001044
11.99107	0.01052	0.001052
11.99502	0.01038	0.001038
11.99896	0.01039	0.001039
12.0029	0.01046	0.001046
12.00685	0.01059	0.001059
12.01079	0.01048	0.001048
12.01474	0.0105	0.0010500000000000002
12.01868	0.01053	0.001053
12.02262	0.01042	0.0010420000000000002
12.02657	0.01054	0.001054
12.03051	0.01066	0.0010659999999999999
12.03446	0.01077	0.001077
12.0384	0.01073	0.001073
12.04234	0.01076	0.0010760000000000001
12.04629	0.01071	0.0010710000000000001
12.05023	0.0106	0.00106
12.05418	0.01061	0.001061
12.05812	0.01068	0.0010680000000000002
12.06206	0.01074	0.001074
